"YearBCE","Sites","SPD"
-3002,141,0.0793172617
-3001,141,0.0796806943
-3000,141,0.0799831188
-2999,141,0.0802260022
-2998,141,0.0804128903
-2997,141,0.080549191
-2996,141,0.0806420797
-2995,141,0.0807055767
-2994,141,0.0807438917
-2993,141,0.0807616759
-2992,141,0.0807637279
-2991,141,0.0807555559
-2990,141,0.0807477527
-2989,141,0.0807419831
-2988,141,0.0807397257
-2987,141,0.0807428589
-2986,141,0.0807530669
-2985,141,0.0807732704
-2984,141,0.0808069778
-2983,141,0.0808575879
-2982,141,0.0809283522
-2981,141,0.0810223391
-2980,141,0.0811200981
-2979,141,0.081221739
-2978,141,0.0813273844
-2977,141,0.0814371686
-2976,141,0.0815512376
-2975,141,0.0816794154
-2974,141,0.0818215688
-2973,141,0.0819775518
-2972,141,0.0821472051
-2971,141,0.082330357
-2970,141,0.0824956783
-2969,141,0.082642866
-2968,141,0.0827716481
-2967,141,0.0828817842
-2966,141,0.0829730662
-2965,141,0.0830434105
-2964,141,0.0830934061
-2963,141,0.0831237097
-2962,141,0.0831350443
-2961,141,0.0831281978
-2960,141,0.0831123592
-2959,141,0.0830875151
-2958,141,0.0830536488
-2957,141,0.0830107402
-2956,141,0.082958765
-2955,141,0.0828803732
-2954,141,0.0827730341
-2953,141,0.0826344621
-2952,141,0.0824626396
-2951,141,0.0822558356
-2950,141,0.0819925168
-2949,141,0.0816689865
-2948,141,0.0812825575
-2947,141,0.0808315824
-2946,141,0.0803154512
-2945,141,0.0797206767
-2944,141,0.0790508335
-2943,141,0.0783110133
-2942,141,0.0775076887
-2941,141,0.076647621
-2940,141,0.0757455757
-2939,141,0.0748061078
-2938,141,0.0738337829
-2937,141,0.072833298
-2936,141,0.0718088313
-2935,141,0.0707635154
-2934,141,0.0697034246
-2933,141,0.0686343454
-2932,141,0.0675611157
-2931,141,0.0664886457
-2930,141,0.0654235111
-2929,141,0.0643698158
-2928,141,0.0633305092
-2927,141,0.0623079005
-2926,141,0.0613041299
-2925,141,0.0603084035
-2924,141,0.0593219374
-2923,141,0.0583457252
-2922,141,0.057380297
-2921,141,0.05642644
-2920,141,0.0554956628
-2919,141,0.0545889779
-2918,141,0.0537069465
-2917,141,0.0528505698
-2916,141,0.0520212515
-2915,141,0.0512212549
-2914,141,0.0504532827
-2913,141,0.0497212533
-2912,141,0.0490308003
-2911,141,0.048389611
-2910,141,0.0477929598
-2909,141,0.0472465499
-2908,141,0.0467565317
-2907,141,0.0463297512
-2906,141,0.0459734932
-2905,141,0.0457653702
-2904,141,0.0457312425
-2903,141,0.0458948527
-2902,141,0.0462757572
-2901,141,0.0468854622
-2900,141,0.0476864403
-2899,153,0.048675353
-2898,153,0.0498439274
-2897,153,0.0511789421
-2896,153,0.05266365
-2895,153,0.0542617327
-2894,153,0.0559669103
-2893,153,0.05777123
-2892,153,0.0596652267
-2891,153,0.0616390431
-2890,153,0.0636729615
-2889,153,0.0657542267
-2888,153,0.0678707465
-2887,153,0.0700113372
-2886,153,0.0721657455
-2885,153,0.0743233533
-2884,153,0.0764712221
-2883,153,0.078599684
-2882,153,0.0807025258
-2881,153,0.0827755448
-2880,153,0.0848330351
-2879,153,0.0868712721
-2878,153,0.0888877793
-2877,153,0.0908810088
-2876,153,0.0928492671
-2875,153,0.0947971513
-2874,153,0.09672421
-2873,153,0.0986298322
-2872,153,0.1005142855
-2871,153,0.1023771869
-2870,153,0.1042232943
-2869,153,0.1060521067
-2868,153,0.1078635634
-2867,153,0.109657153
-2866,153,0.1114317522
-2865,153,0.1131669765
-2864,153,0.1148622027
-2863,153,0.1165157251
-2862,153,0.1181239968
-2861,153,0.1196812395
-2860,153,0.1211963627
-2859,153,0.1226676125
-2858,153,0.1240910408
-2857,153,0.1254609022
-2856,153,0.1267693707
-2855,153,0.127953831
-2854,153,0.1289909517
-2853,153,0.1298591688
-2852,153,0.130540736
-2851,153,0.1310255752
-2850,153,0.1313759161
-2849,153,0.1315980515
-2848,153,0.1317022859
-2847,153,0.131702925
-2846,153,0.1316168601
-2845,153,0.1314977473
-2844,153,0.1313475475
-2843,153,0.1311696832
-2842,153,0.1309681444
-2841,153,0.1307491473
-2840,153,0.1305194958
-2839,153,0.1302948888
-2838,153,0.1300908966
-2837,153,0.1299218639
-2836,153,0.1298003977
-2835,153,0.1297365539
-2834,153,0.1297335149
-2833,153,0.1297855566
-2832,153,0.1298782611
-2831,153,0.1299898659
-2830,153,0.130099825
-2829,153,0.1301993826
-2828,153,0.1302790926
-2827,153,0.1303285173
-2826,153,0.1303373478
-2825,153,0.1303395506
-2824,153,0.1303340466
-2823,153,0.1303201546
-2822,153,0.1302967938
-2821,153,0.1302632934
-2820,153,0.1302443513
-2819,153,0.1302394266
-2818,153,0.1302479648
-2817,153,0.1302693991
-2816,153,0.1303033486
-2815,153,0.1303488624
-2814,153,0.1304039322
-2813,153,0.1304664122
-2812,153,0.1305342798
-2811,153,0.1306056853
-2810,153,0.1306689084
-2809,153,0.1307205335
-2808,153,0.1307588904
-2807,153,0.1307834064
-2806,153,0.1307951457
-2805,153,0.1308553837
-2804,153,0.1309587168
-2803,153,0.1310997484
-2802,153,0.1312731953
-2801,153,0.1314739876
-2800,153,0.1316738172
-2799,153,0.1318733866
-2798,153,0.1320733127
-2797,153,0.1322741207
-2796,153,0.132476239
-2795,153,0.1326693276
-2794,153,0.1328539091
-2793,153,0.1330292091
-2792,153,0.1331940258
-2791,153,0.1333450426
-2790,153,0.133497415
-2789,153,0.1336431395
-2788,153,0.1337736521
-2787,153,0.1338805588
-2786,153,0.1339567781
-2785,153,0.1340119107
-2784,153,0.1340419346
-2783,153,0.1340501381
-2782,153,0.1340461108
-2781,153,0.134045562
-2780,153,0.1340516772
-2779,153,0.1340708666
-2778,153,0.1341104087
-2777,153,0.134178574
-2776,153,0.1342841195
-2775,153,0.1343868753
-2774,153,0.1344874767
-2773,153,0.1345868177
-2772,153,0.1346860041
-2771,153,0.1347863078
-2770,153,0.1348626679
-2769,153,0.1349157861
-2768,153,0.1349466149
-2767,153,0.1349557312
-2766,153,0.1349441472
-2765,153,0.1349301677
-2764,153,0.1349139204
-2763,153,0.1348955428
-2762,153,0.1348751826
-2761,153,0.1348529971
-2760,153,0.1348442838
-2759,153,0.1348492314
-2758,153,0.1348680177
-2757,153,0.13490081
-2756,153,0.1349475679
-2755,153,0.1349541373
-2754,153,0.1349265475
-2753,153,0.1348708556
-2752,153,0.134793032
-2751,153,0.1346986533
-2750,153,0.1346244385
-2749,153,0.1345717178
-2748,153,0.1345408896
-2747,153,0.1345312141
-2746,153,0.1345406418
-2745,153,0.1345777147
-2744,153,0.134638634
-2743,153,0.1347178649
-2742,153,0.1348084852
-2741,153,0.1349018475
-2740,153,0.134987568
-2739,153,0.1350660507
-2738,153,0.1351379145
-2737,153,0.1352033926
-2736,153,0.1352629301
-2735,153,0.1353054353
-2734,153,0.1353375426
-2733,153,0.1353647747
-2732,153,0.1353922004
-2731,153,0.1354245164
-2730,153,0.135452523
-2729,153,0.1354758723
-2728,153,0.1354941796
-2727,153,0.1355075539
-2726,153,0.1355163662
-2725,153,0.1355199919
-2724,153,0.1355181778
-2723,153,0.1355110828
-2722,153,0.1354991867
-2721,153,0.1354831987
-2720,153,0.135465664
-2719,153,0.135446431
-2718,153,0.1354255955
-2717,153,0.1354033116
-2716,153,0.1353797676
-2715,153,0.1353634057
-2714,153,0.135354154
-2713,153,0.1353523322
-2712,153,0.1353580485
-2711,153,0.1353712074
-2710,153,0.135385453
-2709,153,0.1354007812
-2708,153,0.1354171867
-2707,153,0.135434663
-2706,153,0.1354534001
-2705,153,0.1354546964
-2704,153,0.1354393596
-2703,153,0.135408077
-2702,153,0.1353614109
-2701,153,0.135300391
-2700,153,0.1352105474
-2699,153,0.135091355
-2698,153,0.1349431917
-2697,153,0.1347675363
-2696,153,0.1345671337
-2695,153,0.134345809
-2694,153,0.134107618
-2693,153,0.1338585289
-2692,153,0.1336058781
-2691,153,0.1333587073
-2690,153,0.133105702
-2689,153,0.1328477775
-2688,153,0.1325851769
-2687,153,0.1323182785
-2686,153,0.1320473932
-2685,153,0.1317739662
-2684,153,0.1314992355
-2683,153,0.1312243176
-2682,153,0.1309502314
-2681,153,0.1306778502
-2680,153,0.1304154654
-2679,153,0.1301659308
-2678,153,0.1299316597
-2677,153,0.129714278
-2676,153,0.1295146503
-2675,153,0.1293373273
-2674,153,0.1291826042
-2673,153,0.1290501369
-2672,153,0.1289390762
-2671,153,0.1288482027
-2670,153,0.1287670202
-2669,153,0.1286953854
-2668,153,0.1286325034
-2667,153,0.1285783062
-2666,153,0.1285320761
-2665,153,0.1284807969
-2664,153,0.1284252263
-2663,153,0.1283652666
-2662,153,0.1283007931
-2661,153,0.1282320246
-2660,153,0.1281614511
-2659,153,0.1280894245
-2658,153,0.128016314
-2657,153,0.1279417267
-2656,153,0.1278658861
-2655,153,0.1277994521
-2654,153,0.1277411724
-2653,153,0.1276899498
-2652,153,0.1276448516
-2651,153,0.1276047196
-2650,153,0.1275678991
-2649,153,0.1275328551
-2648,153,0.1274980038
-2647,153,0.1274615341
-2646,153,0.1274220892
-2645,153,0.1273692563
-2644,153,0.127299648
-2643,153,0.1272093036
-2642,153,0.127094494
-2641,153,0.1269520885
-2640,153,0.126813889
-2639,153,0.1266790994
-2638,153,0.1265473971
-2637,153,0.126418725
-2636,153,0.1262928953
-2635,153,0.1261811747
-2634,153,0.1260823933
-2633,153,0.1259955363
-2632,153,0.1259196524
-2631,153,0.1258536569
-2630,153,0.1257916939
-2629,153,0.1257335233
-2628,153,0.1256790897
-2627,153,0.1256281298
-2626,153,0.1255809534
-2625,153,0.1255235739
-2624,153,0.1254544824
-2623,153,0.125372109
-2622,153,0.1252753206
-2621,153,0.1251627025
-2620,153,0.1250653462
-2619,153,0.1249820198
-2618,153,0.1249124351
-2617,153,0.1248546543
-2616,153,0.124807703
-2615,153,0.1247571296
-2614,153,0.1247019759
-2613,153,0.1246419578
-2612,153,0.1245766208
-2611,153,0.1245055645
-2610,153,0.1244273476
-2609,153,0.1243411146
-2608,153,0.124246335
-2607,153,0.1241426299
-2606,153,0.1240291997
-2605,153,0.1238719405
-2604,153,0.1236655548
-2603,153,0.1234071126
-2602,153,0.123095793
-2601,153,0.122733895
-2600,153,0.1223392726
-2599,153,0.1219148991
-2598,153,0.1214647474
-2597,153,0.1209935155
-2596,153,0.1205060294
-2595,153,0.1200148562
-2594,153,0.1195299738
-2593,153,0.1190618789
-2592,153,0.1186206155
-2591,153,0.1182152718
-2590,153,0.1178164641
-2589,153,0.1174275941
-2588,153,0.1170517274
-2587,153,0.1166914434
-2586,153,0.1163492192
-2585,153,0.1159959034
-2584,153,0.1156327829
-2583,153,0.1152608396
-2582,153,0.1148814334
-2581,153,0.1144957207
-2580,153,0.11410429
-2579,153,0.1137072279
-2578,153,0.1133046275
-2577,153,0.1128967799
-2576,153,0.1124835862
-2575,153,0.1120924961
-2574,153,0.111725362
-2573,153,0.1113840049
-2572,153,0.1110697181
-2571,153,0.1107839878
-2570,153,0.1104826763
-2569,153,0.1101670894
-2568,153,0.1098377528
-2567,153,0.1094964414
-2566,153,0.1091441563
-2565,153,0.108782899
-2564,153,0.1084133854
-2563,153,0.1080361695
-2562,153,0.1076522616
-2561,153,0.1072625236
-2560,153,0.1068594984
-2559,153,0.1064457744
-2558,153,0.1060236539
-2557,153,0.105596115
-2556,153,0.1051663915
-2555,153,0.1047825108
-2554,153,0.1044501352
-2553,153,0.1041725864
-2552,153,0.103951102
-2551,153,0.1037838231
-2550,153,0.1036476082
-2549,153,0.1035412884
-2548,153,0.1034622422
-2547,153,0.103407969
-2546,153,0.1033752394
-2545,153,0.1033598016
-2544,153,0.1033559258
-2543,153,0.1033577679
-2542,153,0.1033597289
-2541,153,0.103356589
-2540,153,0.1033497328
-2539,153,0.1033388977
-2538,153,0.1033239809
-2537,153,0.10330576
-2536,153,0.1032848189
-2535,153,0.1032634043
-2534,153,0.1032414935
-2533,153,0.1032190639
-2532,153,0.1031960925
-2531,153,0.1031725564
-2530,153,0.1031337947
-2529,153,0.1030817798
-2528,153,0.103018789
-2527,153,0.1029467846
-2526,153,0.1028679601
-2525,153,0.1027697299
-2524,153,0.1026562088
-2523,153,0.1025313958
-2522,153,0.1023991106
-2521,153,0.1022631787
-2520,153,0.1021367848
-2519,153,0.1020225944
-2518,153,0.1019226878
-2517,153,0.1018391551
-2516,153,0.1017741097
-2515,153,0.1017450618
-2514,153,0.1017530142
-2513,153,0.1017986287
-2512,153,0.1018820327
-2511,153,0.1020034372
-2510,153,0.1021494381
-2509,153,0.1023179409
-2508,153,0.102506795
-2507,153,0.1027137896
-2506,153,0.1029362611
-2505,153,0.1031687305
-2504,153,0.1034110594
-2503,153,0.103662902
-2502,153,0.1039242856
-2501,153,0.1041950081
-2500,153,0.104511885
-2499,153,0.1048720082
-2498,153,0.1052722599
-2497,153,0.1057069263
-2496,153,0.1061706433
-2495,153,0.1066587177
-2494,153,0.1071633546
-2493,153,0.1076767084
-2492,153,0.1081914363
-2491,153,0.1087003624
-2490,153,0.1091968924
-2489,153,0.1096757362
-2488,153,0.1101321322
-2487,153,0.1105621308
-2486,153,0.1109623856
-2485,153,0.1113514763
-2484,153,0.1117297024
-2483,153,0.1120978084
-2482,153,0.1124566335
-2481,153,0.1128071815
-2480,153,0.113172016
-2479,153,0.1135492487
-2478,153,0.1139367027
-2477,153,0.1143325325
-2476,153,0.1147346764
-2475,153,0.1151432502
-2474,153,0.1155536296
-2473,153,0.1159613595
-2472,153,0.1163622175
-2471,153,0.11675203
-2470,153,0.1171327883
-2469,153,0.1175018288
-2468,153,0.1178570729
-2467,153,0.1181964323
-2466,153,0.1185177954
-2465,153,0.1188165816
-2464,153,0.1190913385
-2463,153,0.1193408998
-2462,153,0.1195645789
-2461,153,0.1197615533
-2460,153,0.1199538688
-2459,153,0.1201416894
-2458,153,0.1203251775
-2457,153,0.1205044865
-2456,153,0.1206797672
-2455,153,0.1208439575
-2454,153,0.1209971507
-2453,153,0.1211396472
-2452,153,0.1212715769
-2451,153,0.1213928962
-2450,153,0.1214724185
-2449,153,0.121512382
-2448,153,0.1215155629
-2447,153,0.1214867569
-2446,153,0.1214306031
-2445,153,0.1213532222
-2444,153,0.1212623385
-2443,153,0.1211655264
-2442,153,0.1210700363
-2441,153,0.1209829092
-2440,153,0.1209032574
-2439,153,0.1208332398
-2438,153,0.1207746639
-2437,153,0.120728132
-2436,153,0.1206939396
-2435,153,0.120664983
-2434,153,0.1206414346
-2433,153,0.1206228344
-2432,153,0.1206084459
-2431,153,0.1205977728
-2430,153,0.1205879673
-2429,153,0.1205794516
-2428,153,0.120572587
-2427,153,0.120567669
-2426,153,0.1205651322
-2425,153,0.1205632663
-2424,153,0.1205620575
-2423,153,0.1205618697
-2422,153,0.1205626637
-2421,153,0.1205647899
-2420,153,0.1205661879
-2419,153,0.1205666652
-2418,153,0.1205664267
-2417,153,0.120565474
-2416,153,0.1205638092
-2415,153,0.1205631375
-2414,153,0.1205634482
-2413,153,0.1205647301
-2412,153,0.1205671714
-2411,153,0.1205705685
-2410,153,0.1205734087
-2409,153,0.1205757468
-2408,153,0.1205776805
-2407,153,0.1205795323
-2406,153,0.1205812542
-2405,153,0.1205836956
-2404,153,0.1205873638
-2403,153,0.1205927652
-2402,153,0.1206001922
-2401,153,0.1206103199
-2400,153,0.1206206838
-2399,153,0.1206312221
-2398,153,0.1206418673
-2397,153,0.1206523673
-2396,153,0.120662858
-2395,153,0.120670892
-2394,153,0.1206759802
-2393,153,0.120677427
-2392,153,0.120674524
-2391,153,0.1206668033
-2390,153,0.1206589189
-2389,153,0.1206508714
-2388,153,0.1206426616
-2387,153,0.1206340912
-2386,153,0.1206253635
-2385,153,0.1206200908
-2384,153,0.1206177871
-2383,153,0.1206181545
-2382,153,0.1206210781
-2381,153,0.1206260393
-2380,153,0.120632246
-2379,153,0.1206391845
-2378,153,0.1206463848
-2377,153,0.1206534271
-2376,153,0.1206597372
-2375,153,0.1206613795
-2374,153,0.1206600247
-2373,153,0.1206570319
-2372,153,0.1206543844
-2371,153,0.1206528944
-2370,153,0.1206531591
-2369,153,0.1206557374
-2368,153,0.120660544
-2367,153,0.1206678317
-2366,153,0.1206780199
-2365,153,0.1206899226
-2364,153,0.1207038287
-2363,153,0.1207195849
-2362,153,0.120736826
-2361,153,0.1207559514
-2360,153,0.1207785206
-2359,153,0.1208043285
-2358,153,0.1208329285
-2357,153,0.1208640692
-2356,153,0.1208974416
-2355,153,0.1209294978
-2354,153,0.1209597225
-2353,153,0.1209876017
-2352,153,0.1210126331
-2351,153,0.1210343343
-2350,153,0.1210531342
-2349,153,0.1210691571
-2348,153,0.1210821548
-2347,153,0.1210922709
-2346,153,0.1210994485
-2345,153,0.1211072339
-2344,153,0.1211153413
-2343,153,0.1211238769
-2342,153,0.1211327671
-2341,153,0.12114173
-2340,153,0.1211497659
-2339,153,0.1211566662
-2338,153,0.1211626317
-2337,153,0.1211678503
-2336,153,0.1211721082
-2335,153,0.1211783959
-2334,153,0.1211869271
-2333,153,0.1211976971
-2332,153,0.1212107421
-2331,153,0.1212263019
-2330,153,0.1212422188
-2329,153,0.1212582989
-2328,153,0.1212747506
-2327,153,0.1212915783
-2326,153,0.1213087858
-2325,153,0.1213333631
-2324,153,0.1213638875
-2323,153,0.1213982103
-2322,153,0.1214347817
-2321,153,0.1214722361
-2320,153,0.1215122991
-2319,153,0.1215550833
-2318,153,0.1216011391
-2317,153,0.1216509458
-2316,153,0.1217048039
-2315,153,0.1217670256
-2314,153,0.121839963
-2313,153,0.1219266339
-2312,153,0.1220312042
-2311,153,0.122158058
-2310,153,0.1222954772
-2309,153,0.1224445147
-2308,153,0.1226062821
-2307,153,0.1227817235
-2306,153,0.1229722732
-2305,153,0.1231885545
-2304,153,0.1234330439
-2303,153,0.1237083588
-2302,153,0.124017407
-2301,153,0.12436304
-2300,153,0.1247505675
-2299,153,0.1251826011
-2298,153,0.1256624249
-2297,153,0.1261931935
-2296,153,0.1267779431
-2295,153,0.1273827041
-2294,153,0.1280078861
-2293,153,0.1286543154
-2292,153,0.1293226207
-2291,153,0.1300134414
-2290,153,0.1307048644
-2289,153,0.1313970924
-2288,153,0.1320899188
-2287,153,0.1327833486
-2286,153,0.1334773873
-2285,153,0.1341083153
-2284,153,0.134679788
-2283,153,0.1351952596
-2282,153,0.1356582686
-2281,153,0.1360720747
-2280,153,0.1364589813
-2279,153,0.1368208344
-2278,153,0.1371590055
-2277,153,0.1374748028
-2276,153,0.1377698684
-2275,153,0.1380133331
-2274,153,0.138211202
-2273,153,0.1383700051
-2272,153,0.1384945824
-2271,153,0.1385897578
-2270,153,0.1386853043
-2269,153,0.1387812878
-2268,153,0.1388767757
-2267,153,0.1389713722
-2266,153,0.1390643022
-2265,153,0.1391405485
-2264,153,0.1391979305
-2263,153,0.1392334277
-2262,153,0.1392436979
-2261,153,0.1392243801
-2260,153,0.1392081986
-2259,153,0.1391958328
-2258,153,0.1391884127
-2257,153,0.1391867185
-2256,153,0.1391917927
-2255,153,0.1392031995
-2254,153,0.1392226402
-2253,153,0.1392514768
-2252,153,0.1392910265
-2251,153,0.1393426344
-2250,153,0.1393273364
-2249,153,0.1392435121
-2248,153,0.1390892267
-2247,153,0.1388626415
-2246,153,0.1385620051
-2245,153,0.1382123048
-2244,153,0.1378157804
-2243,153,0.1373741232
-2242,153,0.1368886958
-2241,153,0.1363609163
-2240,153,0.1358534679
-2239,153,0.1353683728
-2238,153,0.1349077485
-2237,153,0.134473819
-2236,153,0.1340689274
-2235,153,0.1337762095
-2234,153,0.1335985673
-2233,153,0.1335402045
-2232,153,0.1336057073
-2231,153,0.1338000312
-2230,153,0.1341580216
-2229,153,0.1346970382
-2228,153,0.135434577
-2227,153,0.1363887357
-2226,153,0.1375758275
-2225,153,0.1390227672
-2224,153,0.1407386115
-2223,153,0.142730902
-2222,153,0.1450054259
-2221,153,0.1475655413
-2220,153,0.1503049612
-2219,153,0.1532224487
-2218,153,0.1563163655
-2217,153,0.1595821584
-2216,153,0.1630138811
-2215,153,0.1665016055
-2214,153,0.17004445
-2213,153,0.1736421006
-2212,153,0.1772933802
-2211,153,0.1809974887
-2210,153,0.184649491
-2209,153,0.1882473363
-2208,153,0.1917886893
-2207,153,0.1952713383
-2206,153,0.1986927747
-2205,153,0.2019751884
-2204,153,0.2051113023
-2203,153,0.2080946834
-2202,153,0.2109189273
-2201,153,0.2135785278
-2200,153,0.2161999722
